104.79848378457658, 4.15729696432351e-44
112.1894228734376, 4.176623687701759e-44
119.58032219891669, 4.194895612641233e-44
126.9710624708681, 4.208651995349487e-44
134.36196179634717, 4.2270640379717467e-44
141.75298041197206, 4.249032986658995e-44
149.1437604473054, 4.2641301230338455e-44
156.53462000940257, 4.281616562742897e-44
163.92563862502746, 4.3038690324761224e-44
171.31665724065235, 4.326237153015922e-44
178.70755656613144, 4.345163608076509e-44
186.09853541837438, 4.36655485943882e-44
193.48951427061735, 4.3880514199853453e-44
200.88057264962418, 4.41206062868108e-44
208.271631028631, 4.43620120368197e-44
215.66272917101972, 4.461690976942154e-44
223.05382731340845, 4.487327210768716e-44
230.44496521917912, 4.514342222720337e-44
237.83610312494974, 4.54151987288326e-44
245.22728079410237, 4.570107828809946e-44
252.61853799001884, 4.601385839389228e-44
260.00975542255327, 4.631614106395442e-44
267.40097285508784, 4.662040954472327e-44
274.7922698143862, 4.695228979698486e-44
282.1835270103026, 4.727363324707454e-44
289.574823969601, 4.761016365254742e-44
296.966319745809, 4.80145439167648e-44
304.35765646848927, 4.83695435192747e-44
311.74899319116963, 4.872716784145289e-44
319.14056849414146, 4.916785698704717e-44
326.5319847435856, 4.955841829036912e-44
333.92352028317555, 4.999298387333467e-44
341.3150955861474, 5.044512107573751e-44
348.70659136235537, 5.08735802496642e-44
356.0982461920911, 5.136169986711302e-44
363.4898612584449, 5.18403573848082e-44
370.88147632479865, 5.232347567813656e-44
378.2732902080621, 5.288318750356303e-44
385.6649450377978, 5.339058881337914e-44
393.05667939429736, 5.393227908020955e-44
400.4485728043246, 5.45389520202558e-44
407.84034692420613, 5.510732618369581e-44
415.2322005708515, 5.57120150494095e-44
422.6241337442607, 5.635408080464822e-44
430.01606691766983, 5.70035461923304e-44
437.40807961784293, 5.769196800180273e-44
444.80013208139786, 5.840463607245241e-44
452.19218454495285, 5.912610772177196e-44
459.5842767718898, 5.98728245221397e-44
466.97644852559057, 6.066206350111274e-44
474.3686600426732, 6.147847699864284e-44
481.7609510865198, 6.233988509763205e-44
489.1532421303663, 6.321336285008748e-44
496.54553317421284, 6.409907937043242e-44
503.93798327158703, 6.506817738387979e-44
511.33043336896134, 6.60519269487819e-44
518.7229629930995, 6.7087146246909005e-44
526.1155323806195, 6.815718306820369e-44
533.5081017681396, 6.924428692637474e-44
540.9008302091872, 7.042554467522888e-44
548.293558650235, 7.162695383196324e-44
555.6864063814286, 7.290850844288991e-44
563.0792541126219, 7.421299272111252e-44
570.4723006607252, 7.56439359176098e-44
577.8652676820644, 7.70604098272429e-44
585.2584335203134, 7.861057113756964e-44
592.6516391219442, 8.021379745123888e-44
600.0449242503389, 8.189439498749065e-44
607.4383684322613, 8.370149852428396e-44
614.8318523775656, 8.557182138936033e-44
622.2254953763977, 8.757946168317965e-44
629.6192179019936, 8.968312714801473e-44
637.0131392444991, 9.196268778900246e-44
644.4072594039144, 9.442891714385423e-44
651.8014590900933, 9.701420730171782e-44
659.1958973565639, 9.983356929224826e-44
666.5904946765622, 1.0284704314625242e-43
673.9854498669978, 1.062119581411085e-43
681.3805641109611, 1.0980673382764565e-43
688.7760759887437, 1.1383332295416763e-43
696.1720650271094, 1.1839455017384828e-43
703.5684914626763, 1.2350865147745474e-43
710.9653950588264, 1.292661773898832e-43
718.363093922615, 1.3603234856749106e-43
725.7617868709517, 1.4413242398793663e-43
732.8254335631741, 1.5363420767187408e-43
739.2172646632843, 1.6379217560364658e-43
744.9381649065302, 1.7571698069237823e-43
749.6500627061558, 1.869138277361507e-43
753.691029648917, 2.0007115741344414e-43
757.7325797879465, 2.1501331964268084e-43
761.1016317301408, 2.3003355400274745e-43
763.7992789685028, 2.468427545856388e-43
766.4971449054653, 2.6527801797799436e-43
769.1950108424279, 2.8509010499604654e-43
771.5572473270079, 3.0699544881170494e-43
773.2483707058897, 3.3224160313363303e-43
774.6012402491816, 3.538545493908257e-43
775.9545471896749, 3.780062002750667e-43
777.3078541301682, 4.038062749013117e-43
778.999269107184, 4.378890177093792e-43
780.6906840842, 4.748484700425814e-43
781.7076325769752, 5.057382633933936e-43
782.389097416435, 5.402564404164308e-43
783.0705622558947, 5.7713058816826795e-43
783.7520270953545, 6.165215088277667e-43
784.4334919348141, 6.586009798122926e-43
785.114956774274, 7.035525028712015e-43
785.7964216137337, 7.515721043072479e-43
786.4778864531935, 8.028691898154373e-43
787.1593512926532, 8.576674576673488e-43
787.8408161321129, 9.162058742229963e-43
788.5222809715726, 9.787397160244332e-43
789.2037458110325, 1.04554168301527e-42
789.8852106504922, 1.1169030877409452e-42
790.5666754899519, 1.1931351257155557e-42
791.5879979547391, 1.3094656223526218e-42
792.9439292784394, 1.4242573231187532e-42
794.2994232049388, 1.5444699078494555e-42
795.6549171314379, 1.6748288792569372e-42
797.0099736607358, 1.8107481940779035e-42
798.3654675872351, 1.963582037494559e-42
803.2488433146119, 2.139725274944555e-42
801.4088773131406, 2.2542603397572222e-42
808.1097149559874, 1.9980603266287365e-42
812.4665519325674, 1.8638158339363446e-42
818.1672164802969, 1.7403019749022097e-42
824.8772253262775, 1.6426981952172697e-42
832.2611262965374, 1.572532648730325e-42
839.64693590913, 1.525207719418256e-42
847.0338986597983, 1.4910577885379385e-42
854.4216169147232, 1.4652483196733148e-42
861.8098520936132, 1.445001622592967e-42
869.1984053795587, 1.4281484174464427e-42
876.5872767725596, 1.41457590600333e-42
883.9764265092339, 1.4038108267431526e-42
891.365695536054, 1.3942683950882554e-42
898.7551236164018, 1.3863028982758791e-42
906.1447107502773, 1.3798879816741205e-42
913.5342978841529, 1.3735027491731876e-42
920.9238850180283, 1.3671470634141877e-42
928.3137504955773, 1.3634221717162505e-42
935.7034171562168, 1.3578538544103152e-42
943.0934019239115, 1.3552630946133576e-42
950.4831083479328, 1.3500963949519492e-42
957.8732521691553, 1.348991810223634e-42
965.2630381199405, 1.3445825011070232e-42
972.6529433608714, 1.3412849798872998e-42
980.0432064722396, 1.3412849798872998e-42
987.4330321864066, 1.3372656565315303e-42
994.8228976639558, 1.3336221789019099e-42
998.8539105067749, 1.3332583775664083e-42
